frame,time_sec,hand,normalized_distance,head_scale_px,head_source,wrist_x,wrist_y,head_cx,head_cy,c0_x,c0_y,c4_x,c4_y,c8_x,c8_y,c12_x,c12_y,c16_x,c16_y,c20_x,c20_y
1719,57.300,Right,0.5201,163.51,ear,501.48,519.58,670.12,302.11,501.48,519.58,632.53,378.39,626.03,192.49,612.04,175.20,592.99,180.93,568.45,208.73
1720,57.333,Right,0.5389,154.82,ear,525.23,510.22,665.57,300.47,525.23,510.22,645.82,381.53,668.07,206.43,651.20,167.76,624.01,170.73,597.83,211.18
1721,57.367,Right,0.4833,153.47,ear,534.80,525.09,665.64,297.11,534.80,525.09,673.33,391.33,681.67,224.70,664.32,184.56,648.52,182.96,629.84,218.04
1722,57.400,Right,0.4912,144.49,ear,541.31,529.90,663.53,303.31,541.31,529.90,684.15,371.22,695.52,214.95,679.65,169.42,656.82,171.57,633.47,207.60
1723,57.433,Right,0.5199,134.50,ear,543.32,526.78,659.65,305.41,543.32,526.78,679.33,372.52,701.76,214.73,687.04,171.75,666.85,173.58,644.89,212.64
1724,57.467,Right,0.5785,135.47,ear,546.20,527.97,660.45,299.49,546.20,527.97,684.40,374.10,692.53,215.33,678.04,168.25,661.86,171.46,643.18,212.90
1725,57.500,Right,0.5240,135.68,ear,549.05,529.71,660.72,298.84,549.05,529.71,691.30,363.02,688.43,198.29,676.77,160.24,659.27,171.10,634.40,218.64
1726,57.533,Right,0.5300,138.95,ear,547.97,528.34,658.33,299.64,547.97,528.34,689.92,366.16,694.38,206.48,677.49,161.88,660.01,167.11,642.68,214.92
1727,57.567,Right,0.6126,136.64,ear,545.86,526.64,659.96,301.51,545.86,526.64,686.80,380.80,702.34,209.27,681.97,158.53,663.36,164.04,642.11,213.65
1727,57.567,Left,0.5077,136.64,ear,801.21,520.29,659.96,301.51,801.21,520.29,673.90,369.47,673.38,173.69,669.86,151.01,660.01,164.99,659.86,231.52
1728,57.600,Right,0.5956,136.74,ear,535.45,532.52,660.00,301.50,535.45,532.52,685.29,378.92,721.32,232.07,703.93,186.22,675.24,177.57,645.70,218.93
1728,57.600,Left,0.3688,136.74,ear,803.93,513.71,660.00,301.50,803.93,513.71,701.32,330.43,662.49,185.06,664.90,152.34,658.07,156.58,653.28,227.27
1729,57.633,Right,0.4628,129.46,ear,522.47,529.65,665.16,313.70,522.47,529.65,666.03,387.90,711.35,275.55,683.25,180.67,656.83,175.04,625.49,217.87
1729,57.633,Left,0.2362,129.46,ear,824.16,517.18,665.16,313.70,824.16,517.18,694.27,323.04,668.42,176.37,662.35,157.29,671.42,172.01,682.25,240.10
1730,57.667,Right,0.5334,130.78,ear,506.30,524.57,665.30,316.66,506.30,524.57,661.06,386.29,695.66,245.45,665.73,172.94,632.42,170.25,606.41,213.68
1730,57.667,Left,0.3573,130.78,ear,842.22,511.88,665.30,316.66,842.22,511.88,690.86,355.77,678.13,221.45,675.24,182.72,680.97,183.57,686.67,234.02
1731,57.700,Right,0.4994,147.82,ear,472.83,522.10,671.92,316.53,472.83,522.10,641.18,383.64,643.81,196.34,633.13,169.29,611.99,173.50,577.38,204.64
1731,57.700,Left,0.3021,147.82,ear,881.62,527.09,671.92,316.53,881.62,527.09,711.38,337.45,706.54,220.33,725.01,209.74,755.78,235.82,807.91,267.50
1732,57.733,Right,0.4886,157.30,ear,446.87,515.24,671.42,312.85,446.87,515.24,629.57,377.31,605.75,174.57,600.61,151.30,578.24,159.10,552.45,192.99
1732,57.733,Left,0.3546,157.30,ear,896.47,480.88,671.42,312.85,896.47,480.88,727.19,312.71,756.28,123.32,753.88,108.09,781.55,338.74,899.13,150.71
1733,57.767,Right,0.6683,160.26,ear,413.89,509.27,670.08,306.49,413.89,509.27,581.58,366.81,546.95,168.75,541.12,148.34,516.02,183.46,474.50,278.65
1733,57.767,Left,0.8673,160.26,ear,955.55,486.38,670.08,306.49,955.55,486.38,806.83,331.43,782.25,201.15,796.99,207.58,834.69,249.74,860.64,242.75
1734,57.800,Right,0.9614,164.42,ear,369.54,509.86,667.04,301.85,369.54,509.86,519.83,359.41,505.18,169.34,498.27,178.30,480.79,334.18,442.60,338.66
1735,57.833,Right,0.9753,166.14,ear,363.32,507.32,666.99,298.72,363.32,507.32,517.48,361.21,507.92,173.61,501.42,186.11,474.84,318.29,425.30,351.84
1736,57.867,Right,1.1168,166.95,ear,339.65,512.89,668.61,294.10,339.65,512.89,488.31,341.61,473.68,176.62,426.97,167.14,383.27,179.69,342.22,225.51
1737,57.900,Right,1.3638,167.82,ear,262.78,509.44,668.90,293.23,262.78,509.44,446.53,347.40,426.13,186.71,390.68,168.72,347.88,180.19,283.57,213.11
1738,57.933,Right,1.5619,167.84,ear,221.65,518.50,668.65,293.89,221.65,518.50,411.75,346.12,372.54,185.11,320.14,152.68,269.54,156.07,217.26,200.52
1739,57.967,Right,1.7802,168.37,ear,167.22,520.09,668.34,294.28,167.22,520.09,372.83,344.49,321.16,178.15,259.87,127.59,197.78,141.50,149.07,203.85
1740,58.000,Right,1.9350,168.28,ear,130.84,511.04,667.94,294.59,130.84,511.04,345.49,339.92,267.86,171.30,204.68,130.87,145.25,152.77,103.44,214.58
1741,58.033,Right,2.1030,168.67,ear,110.17,516.58,665.77,294.78,110.17,516.58,312.46,326.27,224.59,171.17,154.91,124.43,95.69,142.88,50.98,208.16
1742,58.067,Right,2.1537,168.38,ear,99.63,510.00,666.16,294.86,99.63,510.00,304.98,327.33,216.99,166.50,146.22,120.16,88.25,145.90,42.37,211.20
1743,58.100,Right,2.1292,168.21,ear,99.56,506.89,666.28,294.98,99.56,506.89,309.27,323.66,218.87,164.39,145.62,120.13,86.91,143.58,40.32,208.74
1744,58.133,Right,2.1336,167.90,ear,101.56,507.01,666.31,295.26,101.56,507.01,309.01,321.07,218.04,162.77,145.13,117.51,87.27,140.34,40.82,205.16
1745,58.167,Right,2.1131,168.46,ear,103.20,504.58,665.73,295.09,103.20,504.58,310.64,320.42,220.06,163.15,148.13,114.28,90.85,139.00,42.40,205.19
1746,58.200,Right,2.1006,167.79,ear,100.38,503.97,666.12,295.14,100.38,503.97,314.53,320.10,223.73,165.64,151.74,113.75,97.40,137.78,48.07,203.67
1747,58.233,Right,2.0928,167.81,ear,100.34,505.25,665.97,294.93,100.34,505.25,315.71,320.70,225.67,162.89,151.66,114.27,95.87,137.82,49.35,204.02
1748,58.267,Right,2.0605,168.04,ear,105.71,506.01,665.99,294.19,105.71,506.01,320.76,320.78,232.61,162.12,159.38,116.52,104.97,136.90,56.76,204.75
1749,58.300,Right,2.0429,166.92,ear,113.69,507.06,667.76,294.04,113.69,507.06,328.12,324.49,238.47,165.00,168.70,115.90,113.40,137.86,66.06,210.47
1750,58.333,Right,2.0376,167.19,ear,115.49,506.35,668.23,293.91,115.49,506.35,329.09,326.10,244.29,167.98,173.13,121.66,117.84,141.00,69.34,210.45
1751,58.367,Right,2.0128,166.66,ear,113.31,505.79,669.11,294.05,113.31,505.79,335.43,328.54,252.93,167.49,180.07,123.02,122.38,145.41,76.07,211.47
1752,58.400,Right,1.9795,167.45,ear,116.67,508.80,668.62,293.41,116.67,508.80,339.55,333.05,256.26,169.09,185.71,121.49,126.43,144.57,79.34,212.58
1753,58.433,Right,1.9586,166.77,ear,113.10,515.90,669.77,293.57,113.10,515.90,346.10,337.45,263.32,173.24,189.23,123.36,129.20,147.18,80.14,214.53
1754,58.467,Right,1.9812,166.92,ear,107.15,522.06,669.79,293.28,107.15,522.06,343.07,344.43,268.59,174.79,192.52,129.66,130.01,147.17,72.20,219.32
1755,58.500,Right,2.0617,167.27,ear,108.37,525.60,669.74,292.96,108.37,525.60,331.20,358.71,268.80,196.23,191.94,144.20,120.99,160.53,55.26,233.81
1756,58.533,Right,2.4065,164.59,ear,97.90,532.64,670.57,293.96,97.90,532.64,290.14,404.20,258.09,227.72,177.12,176.65,100.62,184.16,15.52,251.11
1757,58.567,Right,2.6088,164.25,ear,101.26,546.80,670.65,293.95,101.26,546.80,258.74,422.20,242.42,279.03,152.84,190.96,82.85,206.43,14.33,267.97
1758,58.600,Right,2.5599,163.99,ear,100.11,541.66,670.89,294.19,100.11,541.66,271.29,422.83,243.82,279.56,147.03,192.61,80.51,211.92,14.51,268.46
1759,58.633,Right,2.8580,164.05,ear,72.83,536.92,670.83,294.34,72.83,536.92,202.92,508.88,204.01,337.89,121.20,248.38,70.59,263.65,12.79,285.33
1926,64.200,Right,1.0567,176.39,ear,506.03,173.89,691.83,294.09,506.03,173.89,634.33,74.52,715.72,28.80,727.54,39.11,730.64,51.52,706.69,108.30
1927,64.233,Right,1.0664,172.58,ear,496.71,178.55,690.09,293.59,496.71,178.55,649.54,94.69,720.85,26.82,737.80,34.54,738.57,70.60,727.23,113.34
1928,64.267,Right,1.0992,172.08,ear,512.73,176.53,689.26,293.18,512.73,176.53,636.31,69.47,720.99,29.09,741.08,30.21,750.32,55.76,738.78,110.64
1929,64.300,Right,1.2253,168.23,ear,523.45,171.35,689.33,293.73,523.45,171.35,640.71,75.37,720.83,34.09,742.67,39.41,753.99,62.09,749.38,91.97
1930,64.333,Right,1.0962,166.16,ear,541.77,172.34,689.53,293.50,541.77,172.34,654.29,46.08,717.59,62.84,735.51,72.09,750.05,93.74,748.83,121.27
1931,64.367,Right,1.0657,164.32,ear,554.59,180.68,689.96,291.76,554.59,180.68,657.71,89.50,691.68,54.88,725.71,77.19,741.93,99.52,747.31,124.18
1932,64.400,Right,0.9561,162.35,ear,568.05,194.44,689.76,290.77,568.05,194.44,664.17,110.14,705.10,79.73,732.06,100.94,744.65,120.93,756.35,146.96
1934,64.467,Left,0.6123,158.36,ear,591.72,229.32,689.64,302.17,591.72,229.32,699.10,205.67,764.94,184.37,755.96,155.16,720.93,137.27,688.03,119.28
1935,64.500,Left,0.7557,155.61,ear,583.87,225.45,683.88,302.38,583.87,225.45,683.59,184.79,751.21,182.83,738.03,157.12,719.10,146.29,694.73,137.28
1936,64.533,Left,0.7442,155.07,ear,589.32,238.31,683.45,305.08,589.32,238.31,681.62,183.74,756.98,190.00,743.37,164.88,717.23,150.08,676.99,140.48
1937,64.567,Right,0.7123,154.71,ear,589.91,249.69,683.65,307.61,589.91,249.69,644.53,149.11,697.91,135.53,727.73,146.29,756.57,161.02,762.43,187.80
1938,64.600,Right,0.7705,153.46,ear,580.88,248.94,683.91,306.97,580.88,248.94,630.77,153.30,695.97,140.79,728.19,151.14,754.00,160.15,764.60,185.57
1939,64.633,Right,0.7463,152.77,ear,583.97,249.89,683.01,306.37,583.97,249.89,632.14,154.77,687.68,143.27,724.10,152.44,751.36,162.18,760.53,184.95
1940,64.667,Right,0.7738,152.22,ear,580.75,245.72,681.50,306.72,580.75,245.72,623.68,149.72,688.22,142.86,723.73,151.36,753.65,159.94,762.96,185.14
1941,64.700,Right,0.7961,151.86,ear,579.26,242.36,680.85,307.89,579.26,242.36,633.13,150.63,693.32,141.03,726.17,149.01,751.43,159.55,762.18,185.25
1942,64.733,Right,0.7720,152.05,ear,582.09,244.94,680.83,308.40,582.09,244.94,634.57,149.20,690.72,142.07,721.96,151.53,748.88,162.07,761.87,185.06
1943,64.767,Right,0.7993,152.38,ear,578.66,242.88,680.79,309.25,578.66,242.88,628.69,147.46,693.90,140.67,722.26,151.65,748.66,160.93,762.86,184.28
1944,64.800,Right,0.8098,152.34,ear,578.42,242.18,681.05,310.63,578.42,242.18,624.38,147.12,691.62,140.68,721.41,150.00,748.59,160.42,763.06,184.41
1945,64.833,Right,0.8102,152.21,ear,580.33,239.98,680.70,311.61,580.33,239.98,633.90,145.34,693.39,141.67,724.59,151.06,752.29,160.51,762.58,185.52
1946,64.867,Right,0.8124,152.36,ear,579.01,239.65,680.54,310.44,579.01,239.65,628.09,136.51,691.73,140.19,721.98,149.50,748.69,158.97,759.71,184.05
1947,64.900,Right,0.8054,150.83,ear,579.91,238.35,679.70,307.61,579.91,238.35,648.07,132.66,696.10,141.58,723.05,150.17,748.52,160.79,760.41,184.40
1948,64.933,Right,0.7983,150.12,ear,580.25,238.56,679.63,305.53,580.25,238.56,630.99,136.00,691.32,140.24,720.14,150.18,744.66,160.33,758.74,185.26
1949,64.967,Right,0.8030,149.66,ear,580.14,238.77,680.18,305.35,580.14,238.77,640.72,142.46,682.91,141.86,716.55,148.69,746.34,159.63,757.31,185.73
1950,65.000,Right,0.8092,150.13,ear,577.62,238.69,679.12,305.44,577.62,238.69,641.21,136.35,693.07,140.54,722.99,150.32,748.87,162.06,756.66,185.78
1951,65.033,Right,0.8161,149.79,ear,578.03,236.01,678.77,305.27,578.03,236.01,644.61,128.82,700.04,141.91,728.02,151.02,752.17,162.17,756.78,184.35
1952,65.067,Right,0.8097,149.92,ear,577.99,237.44,678.00,306.22,577.99,237.44,641.60,133.15,691.08,143.92,723.66,151.76,749.97,161.94,755.21,184.04
1953,65.100,Right,0.8266,150.20,ear,576.08,235.94,678.09,306.70,576.08,235.94,637.76,137.81,690.10,143.43,718.97,153.51,742.28,165.45,753.85,185.54
1954,65.133,Right,0.8277,150.19,ear,576.20,235.22,678.23,306.22,576.20,235.22,637.42,137.70,685.47,142.84,716.24,151.93,739.71,164.58,752.94,185.38
1955,65.167,Right,0.8306,150.04,ear,575.87,234.76,678.02,306.15,575.87,234.76,631.80,134.34,684.88,142.63,715.62,151.71,739.75,163.42,751.57,185.83
1956,65.200,Right,0.8737,149.55,ear,570.76,229.61,678.01,304.24,570.76,229.61,627.33,137.78,689.03,144.29,717.76,153.00,742.33,161.19,752.68,183.66
1957,65.233,Right,0.8973,149.81,ear,568.77,219.27,678.41,300.77,568.77,219.27,648.76,150.26,684.59,152.45,708.01,156.34,730.35,163.76,740.39,181.49
1958,65.267,Right,0.9841,149.83,ear,562.79,208.35,678.30,299.99,562.79,208.35,651.11,149.18,675.49,149.35,694.33,146.02,719.11,147.44,733.10,150.65
2009,66.967,Left,1.0628,174.60,ear,982.14,210.25,729.65,329.62,982.14,210.25,868.84,206.91,821.54,135.35,831.77,97.57,874.82,35.55,943.11,32.74
2010,67.000,Left,1.0349,174.41,ear,971.78,218.82,729.85,331.71,971.78,218.82,859.53,206.16,822.46,103.42,860.25,32.46,908.30,26.20,948.28,51.10
2011,67.033,Left,0.9969,174.82,ear,957.56,218.17,730.02,330.96,957.56,218.17,848.45,203.11,819.12,71.61,857.04,29.71,904.25,23.44,946.01,46.90
2036,67.867,Left,0.4618,172.07,ear,940.23,280.58,715.70,335.82,940.23,280.58,811.83,258.39,786.40,296.56,789.70,306.87,796.34,323.37,811.55,346.36
2037,67.900,Right,0.4780,170.66,ear,935.29,283.41,710.00,335.99,935.29,283.41,814.12,337.29,787.98,312.07,793.05,290.62,799.97,270.17,809.77,252.63
2038,67.933,Left,0.7824,175.83,ear,933.35,295.45,700.13,333.53,933.35,295.45,837.68,330.79,856.98,318.49,858.64,292.41,859.20,270.78,862.40,251.15
2330,77.667,Left,0.9584,175.69,ear,989.26,680.84,778.56,312.59,989.26,680.84,892.40,527.95,849.27,465.41,818.59,481.78,817.54,527.89,810.71,578.32
2331,77.700,Left,0.6834,175.09,ear,964.01,654.89,789.81,321.83,964.01,654.89,868.66,483.98,831.87,433.85,792.03,451.20,780.04,494.20,773.72,541.27
2332,77.733,Left,0.4329,172.92,ear,936.48,626.10,796.99,324.34,936.48,626.10,835.93,441.49,806.11,398.63,774.97,430.55,760.85,469.84,754.51,512.50
2333,77.767,Left,0.3273,174.65,ear,900.25,600.37,800.50,331.01,900.25,600.37,874.46,345.16,756.19,367.12,732.01,393.61,724.64,433.47,731.46,485.60
2334,77.800,Left,0.3509,169.06,ear,872.75,572.71,802.46,331.05,872.75,572.71,793.12,410.94,753.53,364.57,734.46,385.96,731.12,432.72,730.59,477.66
2335,77.833,Left,0.3041,169.42,ear,853.34,558.30,801.35,333.78,853.34,558.30,803.63,398.70,757.91,361.48,751.47,396.82,740.18,440.85,729.81,480.44
2336,77.867,Left,0.2585,170.95,ear,847.16,556.33,800.38,334.60,847.16,556.33,812.21,388.64,769.24,365.96,753.33,400.56,736.25,442.91,717.81,477.27
2337,77.900,Left,0.2608,169.26,ear,843.54,556.83,798.11,337.98,843.54,556.83,797.08,387.20,754.45,344.48,733.12,372.15,725.53,429.37,712.55,470.26
2338,77.933,Left,0.2539,167.90,ear,836.27,556.73,795.46,337.84,836.27,556.73,779.28,377.28,751.48,334.91,730.10,366.99,714.41,415.19,691.38,450.55
2339,77.967,Left,0.2067,167.42,ear,832.79,557.05,792.12,337.55,832.79,557.05,785.87,371.59,754.47,331.70,730.86,370.10,713.15,421.45,687.14,451.85
2340,78.000,Left,0.2460,166.02,ear,833.02,558.22,791.18,338.82,833.02,558.22,782.47,383.55,750.78,344.80,716.59,356.45,679.58,404.93,665.38,454.96
2341,78.033,Left,0.2044,166.78,ear,814.09,555.25,782.84,338.91,814.09,555.25,769.22,370.17,741.79,331.49,716.69,360.04,692.23,404.64,667.44,454.90
2342,78.067,Left,0.2263,171.25,ear,811.48,558.10,774.80,338.65,811.48,558.10,763.45,375.70,727.69,338.78,703.76,354.32,679.37,395.76,654.38,452.31
2343,78.100,Left,0.2109,173.44,ear,794.30,557.04,768.80,337.95,794.30,557.04,745.40,366.08,725.61,342.85,696.04,380.65,678.49,427.95,663.31,466.37
2344,78.133,Left,0.2424,168.61,ear,779.05,566.24,765.16,337.65,779.05,566.24,719.72,372.69,724.45,341.28,698.84,381.86,675.49,428.31,652.06,462.65
2345,78.167,Left,0.2776,164.67,ear,780.83,572.61,752.92,339.52,780.83,572.61,732.35,384.21,711.03,357.80,689.70,402.66,666.07,437.73,638.87,487.45
2346,78.200,Left,0.3125,164.09,ear,767.35,578.92,747.03,338.30,767.35,578.92,713.97,396.58,705.34,368.15,682.88,391.74,657.24,426.07,638.75,472.37
2347,78.233,Left,0.3960,158.66,ear,761.27,579.26,740.25,337.77,761.27,579.26,705.59,390.18,679.76,405.13,606.33,408.39,637.15,480.21,625.73,515.90
2348,78.267,Left,0.5424,154.73,ear,745.03,578.11,733.65,337.69,745.03,578.11,708.07,417.62,694.29,431.70,668.38,457.90,650.24,484.38,633.54,506.46
2349,78.300,Left,0.4518,154.70,ear,746.04,577.30,732.47,336.91,746.04,577.30,717.40,405.16,697.48,429.51,664.99,458.12,645.72,489.40,629.72,516.88
2350,78.333,Left,0.5660,157.17,ear,747.47,578.87,730.89,335.91,747.47,578.87,735.92,429.51,699.18,419.03,667.80,453.10,648.48,484.44,631.83,510.13
2351,78.367,Left,0.4781,159.90,ear,747.67,573.88,729.09,334.93,747.67,573.88,699.50,405.43,688.88,441.88,663.49,467.49,644.40,495.43,626.90,523.03
2352,78.400,Left,0.4916,161.54,ear,747.02,577.33,727.98,333.21,747.02,577.33,714.90,411.55,700.41,431.28,666.85,462.00,646.73,491.52,630.18,520.17
2353,78.433,Left,0.4913,160.64,ear,748.31,576.33,728.11,333.31,748.31,576.33,729.74,412.22,694.45,440.52,665.46,467.99,645.44,497.15,627.56,523.34
2354,78.467,Left,1.1991,169.02,ear,753.01,535.95,724.55,335.28,753.01,535.95,577.12,510.09,523.52,521.44,518.10,531.42,522.96,535.45,539.86,550.29
2355,78.500,Left,1.1328,167.99,ear,729.69,527.01,721.72,336.89,729.69,527.01,559.24,513.42,532.57,533.25,552.52,543.00,574.14,551.01,593.57,560.31
2356,78.533,Left,1.0655,167.81,ear,733.72,516.05,721.72,337.66,733.72,516.05,563.76,502.71,553.66,517.81,559.37,528.75,561.68,541.68,572.22,551.48
2357,78.567,Left,1.0023,166.04,ear,737.99,505.06,721.87,339.43,737.99,505.06,583.32,506.66,580.95,508.32,579.31,511.86,578.71,517.90,578.83,522.03
2358,78.600,Left,0.8424,165.78,ear,748.83,479.93,719.20,343.45,748.83,479.93,596.89,519.89,591.66,517.74,594.95,514.12,607.16,513.90,608.40,507.62
2359,78.633,Left,0.7607,168.74,ear,745.97,470.43,715.77,345.67,745.97,470.43,593.52,491.96,562.91,499.72,582.76,508.57,612.58,516.87,631.74,523.88
2360,78.667,Right,0.6587,168.76,ear,739.68,455.11,712.15,347.42,739.68,455.11,606.33,487.12,575.49,492.30,581.02,492.22,597.69,484.40,605.64,476.95
2361,78.700,Left,0.6259,170.76,ear,738.04,452.66,709.64,349.63,738.04,452.66,609.29,480.62,575.09,492.53,583.96,490.91,590.66,485.99,599.79,479.84
2362,78.733,Left,0.6382,168.79,ear,736.99,452.68,707.83,348.98,736.99,452.68,614.30,503.57,580.05,488.15,577.43,490.72,569.09,485.80,572.04,479.41
2363,78.767,Left,0.6309,165.49,ear,744.57,445.01,703.03,349.22,744.57,445.01,617.15,507.52,557.40,497.42,556.40,498.17,553.23,493.03,561.47,481.44
2364,78.800,Left,0.6798,166.75,ear,750.68,447.02,700.98,345.13,750.68,447.02,622.49,511.79,562.81,487.22,575.88,477.83,587.70,470.98,599.73,464.47
2365,78.833,Left,0.8503,162.82,ear,761.10,459.90,691.51,340.22,761.10,459.90,626.94,508.26,575.11,492.12,568.79,489.90,571.58,485.80,584.34,471.35
3024,100.800,Right,2.3018,169.90,ear,196.82,367.37,757.11,286.66,196.82,367.37,370.06,230.73,351.37,205.33,315.11,238.18,266.20,257.27,214.95,256.23
3025,100.833,Right,2.2560,167.77,ear,220.77,363.10,741.18,284.94,220.77,363.10,370.06,210.62,340.72,204.36,307.39,230.11,270.22,245.36,229.60,250.76
3026,100.867,Right,2.2613,167.77,ear,217.51,363.98,730.35,284.56,217.51,363.98,358.09,211.48,346.05,193.45,305.06,236.67,268.99,252.50,231.55,264.63
3027,100.900,Right,2.2922,166.22,ear,215.43,372.37,724.91,284.22,215.43,372.37,348.77,223.42,325.76,220.64,293.04,250.45,259.37,268.85,222.91,275.87
3028,100.933,Right,2.2456,168.27,ear,212.84,374.59,712.27,283.89,212.84,374.59,338.54,228.18,323.82,228.01,282.41,274.80,249.27,285.55,214.14,288.99
3029,100.967,Right,2.1817,171.65,ear,215.47,371.43,705.21,281.21,215.47,371.43,336.18,217.48,316.02,231.74,284.28,277.97,249.74,286.55,213.51,284.11
3030,101.000,Right,2.1671,168.79,ear,218.29,368.02,696.46,282.48,218.29,368.02,336.47,217.68,319.79,226.74,287.36,272.12,255.01,280.10,219.14,281.17
3031,101.033,Right,2.1195,170.87,ear,219.57,367.23,693.84,283.41,219.57,367.23,337.29,219.86,321.91,225.39,287.43,270.40,255.45,279.43,219.11,281.03
3032,101.067,Right,2.1377,167.97,ear,222.38,364.82,689.37,284.23,222.38,364.82,336.07,220.17,326.51,225.48,289.10,269.88,254.93,277.15,219.85,280.72
3033,101.100,Right,2.0887,167.45,ear,219.74,364.74,688.34,285.04,219.74,364.74,345.28,216.93,331.43,218.76,292.36,264.22,257.99,274.57,221.04,279.64
3034,101.133,Right,1.9946,170.52,ear,220.55,362.92,684.15,285.84,220.55,362.92,350.95,217.59,340.97,218.39,301.91,262.65,262.02,271.74,219.85,280.08
3035,101.167,Right,1.9640,169.76,ear,224.34,361.90,680.52,285.75,224.34,361.90,352.95,223.60,339.78,225.90,301.62,258.70,263.69,267.84,225.84,273.36
3036,101.200,Right,1.8962,169.64,ear,228.02,365.85,678.34,287.00,228.02,365.85,363.57,220.75,345.65,221.07,304.02,257.22,268.18,264.80,232.85,269.65
3037,101.233,Right,1.8466,172.97,ear,231.39,367.25,677.62,286.66,231.39,367.25,364.02,226.04,353.42,223.70,313.69,254.15,279.16,260.52,239.95,262.92
3038,101.267,Right,1.8300,172.40,ear,234.21,366.09,677.48,288.10,234.21,366.09,368.32,225.21,354.70,225.94,316.57,251.91,284.20,258.28,246.24,260.00
3039,101.300,Right,1.8276,174.18,ear,235.86,366.66,676.64,288.19,235.86,366.66,363.38,231.62,362.16,223.40,324.20,252.14,295.10,258.18,261.82,257.02
3040,101.333,Right,1.7998,174.55,ear,241.59,368.19,676.97,288.17,241.59,368.19,366.95,237.34,362.52,228.93,330.18,253.65,301.28,260.58,266.04,259.32
3041,101.367,Right,1.7551,174.43,ear,248.17,369.93,677.24,288.15,248.17,369.93,376.48,231.00,366.56,232.31,333.77,255.67,305.12,261.10,269.36,261.79
3042,101.400,Right,1.7628,174.59,ear,250.25,370.10,677.19,288.35,250.25,370.10,374.60,232.18,366.73,230.80,332.20,257.05,304.27,260.65,269.69,259.39
3043,101.433,Right,1.7434,174.86,ear,250.77,368.88,677.09,288.40,250.77,368.88,378.69,226.05,366.00,236.26,337.89,254.71,309.98,260.36,276.65,260.08
3044,101.467,Right,1.7174,175.13,ear,255.13,368.99,677.40,288.19,255.13,368.99,382.71,227.99,372.40,229.20,341.95,253.84,315.08,259.80,280.36,258.01
3045,101.500,Right,1.7294,175.13,ear,260.42,368.84,677.54,289.13,260.42,368.84,380.80,228.54,370.49,233.71,343.77,253.53,316.32,261.32,281.38,261.13
3046,101.533,Right,1.7067,174.70,ear,267.29,368.01,679.15,289.32,267.29,368.01,387.91,225.50,369.92,241.01,346.08,256.36,318.65,263.28,285.74,262.96
3047,101.567,Right,1.7010,174.27,ear,269.17,367.71,681.06,289.20,269.17,367.71,391.77,224.50,373.51,238.85,352.93,253.38,322.85,263.82,288.66,262.84
3048,101.600,Right,1.6870,173.82,ear,270.76,370.29,682.96,288.07,270.76,370.29,396.56,225.10,381.43,235.19,354.70,256.18,324.72,265.63,291.85,263.04
